date,receipt_id,sku_id,quantity,unit_price,total_value
2025-12-12,R052546,SKU027,1,4.4,4.4
2025-12-12,R052547,SKU023,3,5.09,15.27
2025-12-12,R052547,SKU009,1,6.21,6.21
2025-12-12,R052547,SKU006,2,4.26,8.52
2025-12-12,R052548,SKU005,1,3.94,3.94
2025-12-12,R052549,SKU026,1,5.45,5.45
2025-12-12,R052550,SKU004,1,3.03,3.03
2025-12-12,R052551,SKU023,2,5.09,10.18
2025-12-12,R052552,SKU025,1,4.92,4.92
2025-12-12,R052553,SKU004,1,3.03,3.03
2025-12-12,R052554,SKU003,1,4.81,4.81
2025-12-12,R052554,SKU025,1,4.92,4.92
2025-12-12,R052555,SKU029,1,7.18,7.18
2025-12-12,R052555,SKU009,1,6.21,6.21
2025-12-12,R052556,SKU009,2,6.21,12.42
2025-12-12,R052556,SKU008,1,4.74,4.74
2025-12-12,R052556,SKU015,1,5.89,5.89
2025-12-12,R052557,SKU012,1,3.19,3.19
2025-12-12,R052558,SKU016,1,4.91,4.91
2025-12-13,R052559,SKU004,1,3.03,3.03
2025-12-13,R052559,SKU003,2,4.81,9.62
2025-12-13,R052559,SKU005,1,3.94,3.94
2025-12-13,R052560,SKU009,2,6.21,12.42
2025-12-13,R052561,SKU014,1,4.9,4.9
2025-12-13,R052561,SKU001,1,3.59,3.59
2025-12-13,R052562,SKU014,1,4.9,4.9
2025-12-13,R052562,SKU012,2,3.19,6.38
2025-12-13,R052562,SKU016,1,4.91,4.91
2025-12-13,R052563,SKU010,1,3.5,3.5
2025-12-13,R052563,SKU016,1,4.91,4.91
2025-12-13,R052563,SKU016,1,4.91,4.91
2025-12-13,R052564,SKU025,3,4.92,14.76
2025-12-13,R052564,SKU026,1,5.45,5.45
2025-12-13,R052565,SKU008,1,4.74,4.74
2025-12-13,R052565,SKU002,1,4.7,4.7
2025-12-13,R052566,SKU002,2,4.7,9.4
2025-12-13,R052566,SKU016,1,4.91,4.91
2025-12-13,R052567,SKU019,1,5.93,5.93
2025-12-13,R052567,SKU025,1,4.92,4.92
2025-12-13,R052568,SKU004,1,3.03,3.03
2025-12-13,R052568,SKU007,2,3.79,7.58
2025-12-13,R052569,SKU004,1,3.03,3.03
2025-12-13,R052570,SKU003,1,4.81,4.81
2025-12-13,R052570,SKU005,2,3.94,7.88
2025-12-13,R052571,SKU002,1,4.7,4.7
2025-12-13,R052571,SKU002,1,4.7,4.7
2025-12-13,R052572,SKU022,1,4.13,4.13
2025-12-13,R052572,SKU024,2,4.08,8.16
2025-12-13,R052573,SKU002,2,4.7,9.4
2025-12-13,R052573,SKU012,1,3.19,3.19
2025-12-13,R052574,SKU005,1,3.94,3.94
2025-12-13,R052575,SKU011,1,3.94,3.94
2025-12-13,R052576,SKU018,1,4.1,4.1
2025-12-13,R052577,SKU012,1,3.19,3.19
2025-12-13,R052578,SKU011,1,3.94,3.94
2025-12-13,R052579,SKU028,1,7.77,7.77
2025-12-13,R052580,SKU003,2,4.81,9.62
2025-12-13,R052581,SKU012,1,3.19,3.19
2025-12-13,R052582,SKU021,2,4.55,9.1
2025-12-13,R052582,SKU015,1,5.89,5.89
2025-12-13,R052583,SKU005,2,3.94,7.88
2025-12-13,R052583,SKU015,1,5.89,5.89
2025-12-13,R052584,SKU003,1,4.81,4.81
2025-12-13,R052584,SKU002,1,4.7,4.7
2025-12-13,R052585,SKU002,3,4.7,14.100000000000001
2025-12-13,R052585,SKU004,2,3.03,6.06
2025-12-13,R052585,SKU005,1,3.94,3.94
2025-12-13,R052585,SKU007,1,3.79,3.79
2025-12-13,R052586,SKU002,1,4.7,4.7
2025-12-13,R052587,SKU022,1,4.13,4.13
2025-12-13,R052587,SKU013,1,4.79,4.79
2025-12-13,R052588,SKU016,1,4.91,4.91
2025-12-13,R052589,SKU013,1,4.79,4.79
2025-12-13,R052590,SKU014,1,4.9,4.9
2025-12-13,R052590,SKU019,1,5.93,5.93
2025-12-13,R052590,SKU030,1,7.26,7.26
2025-12-13,R052591,SKU015,1,5.89,5.89
2025-12-13,R052592,SKU012,2,3.19,6.38
2025-12-13,R052592,SKU003,1,4.81,4.81
2025-12-13,R052592,SKU010,1,3.5,3.5
2025-12-13,R052592,SKU010,2,3.5,7.0
2025-12-13,R052593,SKU010,2,3.5,7.0
2025-12-13,R052594,SKU013,1,4.79,4.79
2025-12-13,R052594,SKU015,1,5.89,5.89
2025-12-13,R052594,SKU027,1,4.4,4.4
2025-12-13,R052595,SKU001,1,3.59,3.59
2025-12-13,R052595,SKU023,1,5.09,5.09
2025-12-13,R052595,SKU006,1,4.26,4.26
2025-12-13,R052596,SKU013,1,4.79,4.79
2025-12-13,R052597,SKU015,2,5.89,11.78
2025-12-13,R052597,SKU004,2,3.03,6.06
2025-12-13,R052598,SKU014,1,4.9,4.9
2025-12-13,R052599,SKU028,1,7.77,7.77
2025-12-13,R052599,SKU030,3,7.26,21.78
2025-12-13,R052600,SKU022,1,4.13,4.13
2025-12-13,R052601,SKU018,2,4.1,8.2
2025-12-13,R052602,SKU008,1,4.74,4.74
2025-12-13,R052603,SKU001,1,3.59,3.59
2025-12-13,R052603,SKU015,1,5.89,5.89
2025-12-13,R052604,SKU006,1,4.26,4.26
2025-12-13,R052605,SKU004,1,3.03,3.03
2025-12-13,R052606,SKU012,1,3.19,3.19
2025-12-13,R052606,SKU015,1,5.89,5.89
2025-12-13,R052607,SKU021,1,4.55,4.55
2025-12-13,R052608,SKU004,2,3.03,6.06
2025-12-13,R052609,SKU005,1,3.94,3.94
2025-12-13,R052610,SKU001,1,3.59,3.59
2025-12-13,R052610,SKU013,2,4.79,9.58
2025-12-13,R052610,SKU014,1,4.9,4.9
2025-12-13,R052611,SKU024,1,4.08,4.08
2025-12-13,R052612,SKU009,1,6.21,6.21
2025-12-13,R052613,SKU016,1,4.91,4.91
2025-12-13,R052614,SKU015,2,5.89,11.78
2025-12-13,R052614,SKU008,2,4.74,9.48
2025-12-13,R052614,SKU011,1,3.94,3.94
2025-12-13,R052615,SKU009,1,6.21,6.21
2025-12-13,R052615,SKU014,1,4.9,4.9
2025-12-13,R052616,SKU017,3,5.73,17.19
2025-12-13,R052617,SKU014,3,4.9,14.700000000000001
2025-12-13,R052618,SKU017,2,5.73,11.46
2025-12-13,R052619,SKU010,1,3.5,3.5
2025-12-13,R052620,SKU005,1,3.94,3.94
2025-12-13,R052620,SKU024,1,4.08,4.08
2025-12-13,R052621,SKU002,1,4.7,4.7
2025-12-13,R052621,SKU027,1,4.4,4.4
2025-12-13,R052621,SKU009,1,6.21,6.21
2025-12-13,R052622,SKU011,1,3.94,3.94
2025-12-13,R052623,SKU024,2,4.08,8.16
2025-12-13,R052624,SKU024,1,4.08,4.08
2025-12-13,R052624,SKU015,1,5.89,5.89
2025-12-13,R052625,SKU029,1,7.18,7.18
2025-12-13,R052626,SKU029,1,7.18,7.18
2025-12-13,R052626,SKU001,1,3.59,3.59
2025-12-13,R052627,SKU008,1,4.74,4.74
2025-12-13,R052628,SKU018,1,4.1,4.1
2025-12-13,R052629,SKU025,1,4.92,4.92
2025-12-13,R052629,SKU001,1,3.59,3.59
2025-12-13,R052629,SKU027,1,4.4,4.4
2025-12-13,R052630,SKU006,1,4.26,4.26
2025-12-13,R052630,SKU010,2,3.5,7.0
2025-12-13,R052631,SKU027,1,4.4,4.4
2025-12-13,R052631,SKU013,1,4.79,4.79
2025-12-13,R052631,SKU025,1,4.92,4.92
2025-12-13,R052632,SKU012,1,3.19,3.19
2025-12-13,R052632,SKU013,1,4.79,4.79
2025-12-13,R052632,SKU005,2,3.94,7.88
2025-12-13,R052632,SKU020,1,5.09,5.09
2025-12-13,R052633,SKU011,1,3.94,3.94
2025-12-13,R052634,SKU013,1,4.79,4.79
2025-12-13,R052635,SKU005,1,3.94,3.94
2025-12-13,R052636,SKU002,1,4.7,4.7
2025-12-13,R052637,SKU028,1,7.77,7.77
2025-12-13,R052638,SKU002,1,4.7,4.7
2025-12-13,R052639,SKU022,1,4.13,4.13
2025-12-13,R052640,SKU001,1,3.59,3.59
2025-12-13,R052640,SKU002,1,4.7,4.7
2025-12-13,R052641,SKU024,1,4.08,4.08
2025-12-13,R052641,SKU026,1,5.45,5.45
2025-12-13,R052641,SKU002,2,4.7,9.4
2025-12-13,R052641,SKU009,1,6.21,6.21
2025-12-13,R052642,SKU021,2,4.55,9.1
2025-12-13,R052642,SKU003,1,4.81,4.81
2025-12-13,R052642,SKU024,1,4.08,4.08
2025-12-13,R052642,SKU026,1,5.45,5.45
2025-12-13,R052643,SKU021,1,4.55,4.55
2025-12-13,R052644,SKU016,1,4.91,4.91
2025-12-13,R052644,SKU018,1,4.1,4.1
2025-12-13,R052645,SKU030,1,7.26,7.26
2025-12-13,R052646,SKU022,2,4.13,8.26
2025-12-13,R052646,SKU011,1,3.94,3.94
2025-12-13,R052646,SKU025,1,4.92,4.92
2025-12-13,R052646,SKU015,1,5.89,5.89
2025-12-13,R052647,SKU004,1,3.03,3.03
2025-12-13,R052647,SKU027,1,4.4,4.4
2025-12-13,R052648,SKU005,1,3.94,3.94
2025-12-13,R052649,SKU023,1,5.09,5.09
2025-12-13,R052650,SKU029,1,7.18,7.18
2025-12-13,R052650,SKU027,3,4.4,13.200000000000001
2025-12-13,R052651,SKU011,1,3.94,3.94
2025-12-13,R052651,SKU002,1,4.7,4.7
2025-12-13,R052652,SKU011,1,3.94,3.94
2025-12-13,R052653,SKU021,1,4.55,4.55
2025-12-13,R052654,SKU011,2,3.94,7.88
2025-12-13,R052654,SKU004,1,3.03,3.03
2025-12-13,R052654,SKU026,1,5.45,5.45
2025-12-13,R052654,SKU022,2,4.13,8.26
2025-12-13,R052655,SKU015,2,5.89,11.78
2025-12-13,R052655,SKU025,1,4.92,4.92
2025-12-13,R052655,SKU012,1,3.19,3.19
2025-12-13,R052656,SKU024,3,4.08,12.24
2025-12-13,R052657,SKU011,3,3.94,11.82
2025-12-13,R052658,SKU002,1,4.7,4.7
2025-12-14,R052659,SKU002,1,4.7,4.7
2025-12-14,R052660,SKU003,1,4.81,4.81
2025-12-14,R052661,SKU006,1,4.26,4.26
2025-12-14,R052662,SKU016,1,4.91,4.91
2025-12-14,R052663,SKU026,1,5.45,5.45
2025-12-14,R052663,SKU013,1,4.79,4.79
2025-12-14,R052664,SKU022,2,4.13,8.26
2025-12-14,R052665,SKU024,1,4.08,4.08
2025-12-14,R052666,SKU030,1,7.26,7.26
2025-12-14,R052667,SKU001,3,3.59,10.77
2025-12-14,R052667,SKU010,2,3.5,7.0
2025-12-14,R052668,SKU007,1,3.79,3.79
2025-12-14,R052668,SKU027,1,4.4,4.4
2025-12-14,R052669,SKU006,1,4.26,4.26
2025-12-14,R052670,SKU025,1,4.92,4.92
2025-12-14,R052670,SKU019,1,5.93,5.93
2025-12-14,R052671,SKU011,1,3.94,3.94
2025-12-14,R052671,SKU019,1,5.93,5.93
2025-12-14,R052671,SKU026,1,5.45,5.45
2025-12-14,R052671,SKU015,2,5.89,11.78
2025-12-14,R052672,SKU014,1,4.9,4.9
2025-12-14,R052672,SKU024,1,4.08,4.08
2025-12-14,R052673,SKU003,2,4.81,9.62
2025-12-14,R052673,SKU003,1,4.81,4.81
2025-12-14,R052674,SKU002,1,4.7,4.7
2025-12-14,R052674,SKU007,1,3.79,3.79
2025-12-14,R052675,SKU014,1,4.9,4.9
2025-12-14,R052676,SKU017,1,5.73,5.73
2025-12-14,R052676,SKU026,1,5.45,5.45
2025-12-14,R052676,SKU020,1,5.09,5.09
2025-12-14,R052677,SKU030,1,7.26,7.26
2025-12-14,R052677,SKU028,1,7.77,7.77
2025-12-14,R052678,SKU019,2,5.93,11.86
2025-12-14,R052679,SKU006,1,4.26,4.26
2025-12-14,R052679,SKU027,2,4.4,8.8
2025-12-14,R052679,SKU020,1,5.09,5.09
2025-12-14,R052680,SKU024,1,4.08,4.08
2025-12-14,R052681,SKU015,1,5.89,5.89
2025-12-14,R052681,SKU007,1,3.79,3.79
2025-12-14,R052682,SKU021,1,4.55,4.55
2025-12-14,R052683,SKU006,1,4.26,4.26
2025-12-14,R052684,SKU016,1,4.91,4.91
2025-12-14,R052685,SKU015,1,5.89,5.89
2025-12-14,R052686,SKU011,1,3.94,3.94
2025-12-14,R052687,SKU007,3,3.79,11.370000000000001
2025-12-14,R052687,SKU010,1,3.5,3.5
2025-12-14,R052688,SKU026,2,5.45,10.9
2025-12-14,R052689,SKU012,1,3.19,3.19
2025-12-14,R052689,SKU020,1,5.09,5.09
2025-12-14,R052689,SKU005,1,3.94,3.94
2025-12-14,R052690,SKU008,2,4.74,9.48
2025-12-14,R052691,SKU023,1,5.09,5.09
2025-12-14,R052692,SKU007,1,3.79,3.79
2025-12-14,R052693,SKU024,2,4.08,8.16
2025-12-14,R052694,SKU009,1,6.21,6.21
2025-12-14,R052694,SKU012,1,3.19,3.19
2025-12-14,R052695,SKU007,1,3.79,3.79
2025-12-14,R052696,SKU019,1,5.93,5.93
2025-12-14,R052697,SKU023,1,5.09,5.09
2025-12-14,R052698,SKU013,1,4.79,4.79
2025-12-14,R052699,SKU007,1,3.79,3.79
2025-12-14,R052700,SKU002,1,4.7,4.7
2025-12-14,R052701,SKU015,1,5.89,5.89
2025-12-14,R052702,SKU026,1,5.45,5.45
2025-12-14,R052702,SKU020,2,5.09,10.18
2025-12-14,R052703,SKU004,1,3.03,3.03
2025-12-14,R052704,SKU011,1,3.94,3.94
2025-12-14,R052705,SKU006,2,4.26,8.52
2025-12-14,R052705,SKU019,1,5.93,5.93
2025-12-14,R052706,SKU027,1,4.4,4.4
2025-12-14,R052706,SKU011,1,3.94,3.94
2025-12-14,R052707,SKU003,2,4.81,9.62
2025-12-14,R052707,SKU005,3,3.94,11.82
2025-12-14,R052708,SKU020,1,5.09,5.09
2025-12-14,R052709,SKU004,1,3.03,3.03
2025-12-14,R052709,SKU006,1,4.26,4.26
2025-12-14,R052710,SKU026,2,5.45,10.9
2025-12-14,R052710,SKU006,1,4.26,4.26
2025-12-14,R052711,SKU009,1,6.21,6.21
2025-12-14,R052711,SKU012,3,3.19,9.57
2025-12-14,R052712,SKU014,1,4.9,4.9
2025-12-14,R052713,SKU011,1,3.94,3.94
2025-12-14,R052713,SKU008,1,4.74,4.74
2025-12-14,R052714,SKU019,1,5.93,5.93
2025-12-14,R052715,SKU004,3,3.03,9.09
2025-12-14,R052716,SKU025,1,4.92,4.92
2025-12-14,R052717,SKU015,3,5.89,17.669999999999998
2025-12-14,R052717,SKU009,1,6.21,6.21
2025-12-14,R052717,SKU008,1,4.74,4.74
2025-12-14,R052718,SKU024,2,4.08,8.16
2025-12-14,R052718,SKU021,3,4.55,13.649999999999999
2025-12-14,R052718,SKU002,1,4.7,4.7
2025-12-14,R052719,SKU006,1,4.26,4.26
2025-12-14,R052720,SKU015,1,5.89,5.89
2025-12-14,R052721,SKU012,1,3.19,3.19
2025-12-14,R052722,SKU026,2,5.45,10.9
2025-12-14,R052722,SKU006,1,4.26,4.26
2025-12-14,R052722,SKU007,1,3.79,3.79
2025-12-14,R052723,SKU018,1,4.1,4.1
2025-12-14,R052723,SKU013,1,4.79,4.79
2025-12-14,R052723,SKU014,2,4.9,9.8
2025-12-14,R052723,SKU026,3,5.45,16.35
2025-12-14,R052724,SKU011,1,3.94,3.94
2025-12-14,R052724,SKU012,1,3.19,3.19
2025-12-14,R052725,SKU013,1,4.79,4.79
2025-12-14,R052725,SKU021,1,4.55,4.55
2025-12-14,R052726,SKU006,1,4.26,4.26
2025-12-14,R052727,SKU011,1,3.94,3.94
2025-12-14,R052728,SKU014,2,4.9,9.8
2025-12-14,R052729,SKU005,1,3.94,3.94
2025-12-14,R052730,SKU027,1,4.4,4.4
2025-12-14,R052730,SKU005,1,3.94,3.94
2025-12-14,R052731,SKU005,1,3.94,3.94
2025-12-14,R052731,SKU002,1,4.7,4.7
2025-12-14,R052731,SKU013,1,4.79,4.79
2025-12-14,R052732,SKU011,1,3.94,3.94
2025-12-14,R052733,SKU012,1,3.19,3.19
2025-12-14,R052734,SKU015,1,5.89,5.89
2025-12-14,R052734,SKU023,1,5.09,5.09
2025-12-14,R052735,SKU020,1,5.09,5.09
2025-12-14,R052735,SKU005,1,3.94,3.94
2025-12-14,R052735,SKU019,1,5.93,5.93
2025-12-14,R052736,SKU026,1,5.45,5.45
2025-12-14,R052736,SKU013,1,4.79,4.79
2025-12-14,R052737,SKU011,1,3.94,3.94
2025-12-14,R052738,SKU015,1,5.89,5.89
2025-12-14,R052739,SKU019,1,5.93,5.93
2025-12-14,R052740,SKU007,1,3.79,3.79
2025-12-14,R052740,SKU028,1,7.77,7.77
2025-12-14,R052741,SKU025,1,4.92,4.92
2025-12-14,R052741,SKU001,1,3.59,3.59
2025-12-14,R052741,SKU025,2,4.92,9.84
2025-12-14,R052742,SKU006,1,4.26,4.26
2025-12-14,R052742,SKU014,1,4.9,4.9
2025-12-14,R052742,SKU029,1,7.18,7.18
2025-12-14,R052742,SKU021,1,4.55,4.55
2025-12-14,R052743,SKU004,1,3.03,3.03
2025-12-14,R052743,SKU017,1,5.73,5.73
2025-12-14,R052743,SKU010,3,3.5,10.5
2025-12-14,R052744,SKU030,1,7.26,7.26
2025-12-14,R052744,SKU017,1,5.73,5.73
2025-12-14,R052745,SKU005,1,3.94,3.94
2025-12-14,R052746,SKU020,1,5.09,5.09
2025-12-14,R052746,SKU015,1,5.89,5.89
2025-12-14,R052746,SKU019,1,5.93,5.93
2025-12-14,R052746,SKU023,1,5.09,5.09
2025-12-14,R052747,SKU030,2,7.26,14.52
2025-12-14,R052748,SKU025,1,4.92,4.92
2025-12-14,R052749,SKU025,1,4.92,4.92
2025-12-14,R052749,SKU011,1,3.94,3.94
2025-12-14,R052749,SKU014,1,4.9,4.9
2025-12-14,R052750,SKU018,1,4.1,4.1
2025-12-14,R052750,SKU005,1,3.94,3.94
2025-12-14,R052751,SKU024,3,4.08,12.24
2025-12-14,R052751,SKU006,1,4.26,4.26
2025-12-14,R052751,SKU013,1,4.79,4.79
2025-12-14,R052752,SKU007,1,3.79,3.79
2025-12-14,R052752,SKU001,1,3.59,3.59
2025-12-14,R052752,SKU001,2,3.59,7.18
2025-12-14,R052753,SKU010,2,3.5,7.0
2025-12-14,R052754,SKU011,1,3.94,3.94
2025-12-15,R052755,SKU012,1,3.19,3.19
2025-12-15,R052755,SKU008,1,4.74,4.74
2025-12-15,R052756,SKU024,1,4.08,4.08
2025-12-15,R052756,SKU019,1,5.93,5.93
2025-12-15,R052756,SKU008,1,4.74,4.74
2025-12-15,R052757,SKU019,1,5.93,5.93
2025-12-15,R052757,SKU003,1,4.81,4.81
2025-12-15,R052758,SKU003,1,4.81,4.81
2025-12-15,R052759,SKU005,1,3.94,3.94
2025-12-15,R052759,SKU013,1,4.79,4.79
2025-12-15,R052760,SKU014,1,4.9,4.9
2025-12-15,R052760,SKU004,1,3.03,3.03
2025-12-15,R052760,SKU007,1,3.79,3.79
2025-12-15,R052761,SKU007,1,3.79,3.79
2025-12-15,R052761,SKU009,1,6.21,6.21
2025-12-15,R052761,SKU019,1,5.93,5.93
2025-12-15,R052762,SKU024,1,4.08,4.08
2025-12-15,R052762,SKU016,1,4.91,4.91
2025-12-15,R052763,SKU003,1,4.81,4.81
2025-12-15,R052763,SKU015,1,5.89,5.89
2025-12-15,R052764,SKU022,1,4.13,4.13
2025-12-15,R052765,SKU026,1,5.45,5.45
2025-12-15,R052765,SKU027,2,4.4,8.8
2025-12-15,R052765,SKU011,3,3.94,11.82
2025-12-15,R052766,SKU001,1,3.59,3.59
2025-12-15,R052767,SKU014,1,4.9,4.9
2025-12-15,R052768,SKU001,1,3.59,3.59
2025-12-15,R052768,SKU013,1,4.79,4.79
2025-12-15,R052769,SKU011,1,3.94,3.94
2025-12-15,R052770,SKU020,1,5.09,5.09
2025-12-15,R052771,SKU002,3,4.7,14.100000000000001
2025-12-15,R052771,SKU005,2,3.94,7.88
2025-12-15,R052772,SKU023,1,5.09,5.09
2025-12-15,R052772,SKU011,1,3.94,3.94
2025-12-15,R052772,SKU025,1,4.92,4.92
2025-12-15,R052773,SKU006,1,4.26,4.26
2025-12-15,R052773,SKU008,1,4.74,4.74
2025-12-15,R052773,SKU016,1,4.91,4.91
2025-12-15,R052774,SKU019,2,5.93,11.86
2025-12-15,R052775,SKU029,1,7.18,7.18
2025-12-15,R052776,SKU002,1,4.7,4.7
2025-12-15,R052776,SKU008,1,4.74,4.74
2025-12-15,R052777,SKU026,1,5.45,5.45
2025-12-15,R052777,SKU017,2,5.73,11.46
2025-12-15,R052777,SKU026,1,5.45,5.45
2025-12-15,R052778,SKU023,1,5.09,5.09
2025-12-15,R052778,SKU005,1,3.94,3.94
2025-12-15,R052779,SKU006,2,4.26,8.52
2025-12-15,R052779,SKU001,1,3.59,3.59
2025-12-15,R052780,SKU021,2,4.55,9.1
2025-12-15,R052781,SKU003,1,4.81,4.81
2025-12-15,R052782,SKU002,2,4.7,9.4
2025-12-15,R052782,SKU011,1,3.94,3.94
2025-12-15,R052782,SKU005,1,3.94,3.94
2025-12-15,R052782,SKU022,1,4.13,4.13
2025-12-15,R052783,SKU014,1,4.9,4.9
2025-12-15,R052783,SKU004,1,3.03,3.03
2025-12-15,R052784,SKU003,1,4.81,4.81
2025-12-15,R052784,SKU014,1,4.9,4.9
2025-12-15,R052785,SKU001,1,3.59,3.59
2025-12-15,R052785,SKU015,1,5.89,5.89
2025-12-15,R052785,SKU004,1,3.03,3.03
2025-12-15,R052786,SKU007,1,3.79,3.79
2025-12-15,R052786,SKU016,1,4.91,4.91
2025-12-15,R052787,SKU030,1,7.26,7.26
2025-12-15,R052788,SKU006,1,4.26,4.26
2025-12-15,R052788,SKU008,1,4.74,4.74
2025-12-15,R052789,SKU008,1,4.74,4.74
2025-12-15,R052790,SKU025,1,4.92,4.92
2025-12-15,R052790,SKU004,1,3.03,3.03
2025-12-15,R052791,SKU021,2,4.55,9.1
2025-12-15,R052791,SKU025,1,4.92,4.92
2025-12-15,R052792,SKU017,2,5.73,11.46
2025-12-15,R052792,SKU002,1,4.7,4.7
2025-12-15,R052793,SKU013,1,4.79,4.79
2025-12-15,R052793,SKU007,2,3.79,7.58
2025-12-15,R052793,SKU024,1,4.08,4.08
2025-12-15,R052793,SKU010,1,3.5,3.5
2025-12-15,R052794,SKU007,2,3.79,7.58
2025-12-15,R052795,SKU005,1,3.94,3.94
2025-12-15,R052795,SKU011,1,3.94,3.94
2025-12-15,R052796,SKU007,1,3.79,3.79
2025-12-15,R052796,SKU024,1,4.08,4.08
2025-12-15,R052797,SKU025,1,4.92,4.92
2025-12-15,R052797,SKU012,1,3.19,3.19
2025-12-15,R052798,SKU001,1,3.59,3.59
2025-12-15,R052798,SKU002,2,4.7,9.4
2025-12-15,R052799,SKU013,2,4.79,9.58
2025-12-15,R052800,SKU012,1,3.19,3.19
2025-12-15,R052800,SKU007,1,3.79,3.79
2025-12-15,R052801,SKU015,1,5.89,5.89
2025-12-15,R052801,SKU007,1,3.79,3.79
2025-12-15,R052802,SKU001,3,3.59,10.77
2025-12-15,R052802,SKU014,1,4.9,4.9
2025-12-15,R052803,SKU015,1,5.89,5.89
2025-12-15,R052803,SKU001,1,3.59,3.59
2025-12-15,R052803,SKU012,1,3.19,3.19
2025-12-15,R052803,SKU030,2,7.26,14.52
2025-12-15,R052804,SKU023,1,5.09,5.09
2025-12-15,R052804,SKU015,1,5.89,5.89
2025-12-15,R052805,SKU019,2,5.93,11.86
2025-12-15,R052805,SKU025,1,4.92,4.92
2025-12-15,R052805,SKU001,2,3.59,7.18
2025-12-15,R052805,SKU014,1,4.9,4.9
2025-12-15,R052806,SKU016,1,4.91,4.91
2025-12-15,R052806,SKU013,1,4.79,4.79
2025-12-15,R052807,SKU008,1,4.74,4.74
2025-12-15,R052807,SKU025,1,4.92,4.92
2025-12-15,R052807,SKU030,1,7.26,7.26
2025-12-15,R052808,SKU002,1,4.7,4.7
2025-12-15,R052809,SKU006,1,4.26,4.26
2025-12-15,R052809,SKU002,1,4.7,4.7
2025-12-15,R052809,SKU021,1,4.55,4.55
2025-12-15,R052809,SKU021,1,4.55,4.55
2025-12-15,R052810,SKU029,2,7.18,14.36
2025-12-15,R052811,SKU002,1,4.7,4.7
2025-12-15,R052812,SKU007,1,3.79,3.79
2025-12-15,R052813,SKU008,1,4.74,4.74
2025-12-15,R052814,SKU004,1,3.03,3.03
2025-12-15,R052815,SKU008,1,4.74,4.74
2025-12-15,R052815,SKU018,2,4.1,8.2
2025-12-15,R052815,SKU011,2,3.94,7.88
2025-12-15,R052816,SKU008,2,4.74,9.48
2025-12-15,R052816,SKU013,2,4.79,9.58
2025-12-15,R052817,SKU014,1,4.9,4.9
2025-12-15,R052818,SKU022,2,4.13,8.26
2025-12-15,R052819,SKU027,1,4.4,4.4
2025-12-15,R052820,SKU014,1,4.9,4.9
2025-12-15,R052820,SKU027,1,4.4,4.4
2025-12-15,R052821,SKU016,3,4.91,14.73
2025-12-15,R052822,SKU023,1,5.09,5.09
2025-12-15,R052822,SKU026,2,5.45,10.9
2025-12-15,R052823,SKU001,1,3.59,3.59
2025-12-15,R052824,SKU017,2,5.73,11.46
2025-12-15,R052824,SKU008,1,4.74,4.74
2025-12-16,R052825,SKU007,1,3.79,3.79
2025-12-16,R052826,SKU015,1,5.89,5.89
2025-12-16,R052827,SKU027,1,4.4,4.4
2025-12-16,R052828,SKU013,1,4.79,4.79
2025-12-16,R052828,SKU020,1,5.09,5.09
2025-12-16,R052829,SKU013,1,4.79,4.79
2025-12-16,R052829,SKU007,1,3.79,3.79
2025-12-16,R052829,SKU022,3,4.13,12.39
2025-12-16,R052830,SKU030,1,7.26,7.26
2025-12-16,R052830,SKU014,3,4.9,14.700000000000001
2025-12-16,R052831,SKU022,2,4.13,8.26
2025-12-16,R052832,SKU001,1,3.59,3.59
2025-12-16,R052833,SKU012,1,3.19,3.19
2025-12-16,R052834,SKU007,1,3.79,3.79
2025-12-16,R052834,SKU002,1,4.7,4.7
2025-12-16,R052834,SKU024,1,4.08,4.08
2025-12-16,R052834,SKU010,1,3.5,3.5
2025-12-16,R052835,SKU015,1,5.89,5.89
2025-12-16,R052835,SKU008,2,4.74,9.48
2025-12-16,R052836,SKU010,2,3.5,7.0
2025-12-16,R052836,SKU004,1,3.03,3.03
2025-12-16,R052837,SKU021,1,4.55,4.55
2025-12-16,R052838,SKU018,1,4.1,4.1
2025-12-16,R052839,SKU026,1,5.45,5.45
2025-12-16,R052839,SKU004,1,3.03,3.03
2025-12-16,R052840,SKU014,1,4.9,4.9
2025-12-16,R052840,SKU015,1,5.89,5.89
2025-12-16,R052840,SKU024,1,4.08,4.08
2025-12-16,R052840,SKU012,2,3.19,6.38
2025-12-16,R052841,SKU006,1,4.26,4.26
2025-12-16,R052842,SKU013,1,4.79,4.79
2025-12-16,R052843,SKU027,1,4.4,4.4
2025-12-16,R052844,SKU005,1,3.94,3.94
2025-12-16,R052844,SKU008,2,4.74,9.48
2025-12-16,R052845,SKU026,1,5.45,5.45
2025-12-16,R052846,SKU004,1,3.03,3.03
2025-12-16,R052847,SKU001,1,3.59,3.59
2025-12-16,R052847,SKU022,1,4.13,4.13
2025-12-16,R052847,SKU026,1,5.45,5.45
2025-12-16,R052848,SKU015,1,5.89,5.89
2025-12-16,R052849,SKU003,1,4.81,4.81
2025-12-16,R052849,SKU028,1,7.77,7.77
2025-12-16,R052850,SKU014,2,4.9,9.8
2025-12-16,R052851,SKU009,1,6.21,6.21
2025-12-16,R052852,SKU004,1,3.03,3.03
2025-12-16,R052853,SKU015,1,5.89,5.89
2025-12-16,R052854,SKU022,3,4.13,12.39
2025-12-16,R052855,SKU006,1,4.26,4.26
